index	identifier	file	sum_stat	clip_soft	description	group
261	MAF1_S1	MAF1_S1_coverage.bw	sum	100000	MAF1_S1 Chip-exo, coverage	Other
262	MAL33_S0	MAL33_S0_coverage.bw	sum	100000	MAL33_S0 Chip-exo, coverage	Other
263	MAS6_S0	MAS6_S0_coverage.bw	sum	100000	MAS6_S0 Chip-exo, coverage	Other
264	MATALPHA2_S0	MATALPHA2_S0_coverage.bw	sum	100000	MATALPHA2_S0 Chip-exo, coverage	Other
265	MATALPHA2_S1	MATALPHA2_S1_coverage.bw	sum	100000	MATALPHA2_S1 Chip-exo, coverage	Other
266	TOP1_S1	TOP1_S1_coverage.bw	sum	100000	TOP1_S1 Chip-exo, coverage	Other
267	TOP2_S0	TOP2_S0_coverage.bw	sum	100000	TOP2_S0 Chip-exo, coverage	Other
268	TOP3_S0	TOP3_S0_coverage.bw	sum	100000	TOP3_S0 Chip-exo, coverage	Other
269	TOR1_S0	TOR1_S0_coverage.bw	sum	100000	TOR1_S0 Chip-exo, coverage	Other
270	TOS4_S0	TOS4_S0_coverage.bw	sum	100000	TOS4_S0 Chip-exo, coverage	Other
271	TPD3_S0	TPD3_S0_coverage.bw	sum	100000	TPD3_S0 Chip-exo, coverage	Other
272	TPK1_S0	TPK1_S0_coverage.bw	sum	100000	TPK1_S0 Chip-exo, coverage	Other
273	TPK1_S1	TPK1_S1_coverage.bw	sum	100000	TPK1_S1 Chip-exo, coverage	Other
274	TPK2_HS6_S0	TPK2_HS6_S0_coverage.bw	sum	100000	TPK2_HS6_S0 Chip-exo, coverage	Other
275	TPK2_S0	TPK2_S0_coverage.bw	sum	100000	TPK2_S0 Chip-exo, coverage	Other
276	TPK3_S0	TPK3_S0_coverage.bw	sum	100000	TPK3_S0 Chip-exo, coverage	Other
277	TRA1_S0	TRA1_S0_coverage.bw	sum	100000	TRA1_S0 Chip-exo, coverage	Other
278	TRM1_S0	TRM1_S0_coverage.bw	sum	100000	TRM1_S0 Chip-exo, coverage	Other
279	TRP5_S0	TRP5_S0_coverage.bw	sum	100000	TRP5_S0 Chip-exo, coverage	Other
280	TUP1_S0	TUP1_S0_coverage.bw	sum	100000	TUP1_S0 Chip-exo, coverage	Other
281	TUP1_S1	TUP1_S1_coverage.bw	sum	100000	TUP1_S1 Chip-exo, coverage	Other
282	UAF30_S0	UAF30_S0_coverage.bw	sum	100000	UAF30_S0 Chip-exo, coverage	Other
283	UAF30_S1	UAF30_S1_coverage.bw	sum	100000	UAF30_S1 Chip-exo, coverage	Other
284	UBA2_S0	UBA2_S0_coverage.bw	sum	100000	UBA2_S0 Chip-exo, coverage	Other
285	UBC13_S0	UBC13_S0_coverage.bw	sum	100000	UBC13_S0 Chip-exo, coverage	Other
286	UBP12_S0	UBP12_S0_coverage.bw	sum	100000	UBP12_S0 Chip-exo, coverage	Other
287	UBP8_S0	UBP8_S0_coverage.bw	sum	100000	UBP8_S0 Chip-exo, coverage	Other
288	UBP8_HS6_S0	UBP8_HS6_S0_coverage.bw	sum	100000	UBP8_HS6_S0 Chip-exo, coverage	Other
289	UBP8_S1	UBP8_S1_coverage.bw	sum	100000	UBP8_S1 Chip-exo, coverage	Other
290	UBP8_S2	UBP8_S2_coverage.bw	sum	100000	UBP8_S2 Chip-exo, coverage	Other
291	UBP8_HS6_S1	UBP8_HS6_S1_coverage.bw	sum	100000	UBP8_HS6_S1 Chip-exo, coverage	Other
292	UGA3_S0	UGA3_S0_coverage.bw	sum	100000	UGA3_S0 Chip-exo, coverage	Other
293	UME1_S1	UME1_S1_coverage.bw	sum	100000	UME1_S1 Chip-exo, coverage	Other
294	UME6_S0	UME6_S0_coverage.bw	sum	100000	UME6_S0 Chip-exo, coverage	Other
295	UME6_S1	UME6_S1_coverage.bw	sum	100000	UME6_S1 Chip-exo, coverage	Other
296	UNG1_S0	UNG1_S0_coverage.bw	sum	100000	UNG1_S0 Chip-exo, coverage	Other
297	UPC2_S0	UPC2_S0_coverage.bw	sum	100000	UPC2_S0 Chip-exo, coverage	Other
298	URA4_S0	URA4_S0_coverage.bw	sum	100000	URA4_S0 Chip-exo, coverage	Other
299	URA6_S0	URA6_S0_coverage.bw	sum	100000	URA6_S0 Chip-exo, coverage	Other
300	URC2_S0	URC2_S0_coverage.bw	sum	100000	URC2_S0 Chip-exo, coverage	Other
301	URC2_S1	URC2_S1_coverage.bw	sum	100000	URC2_S1 Chip-exo, coverage	Other
302	URE2_S0	URE2_S0_coverage.bw	sum	100000	URE2_S0 Chip-exo, coverage	Other
303	UTH1_S0	UTH1_S0_coverage.bw	sum	100000	UTH1_S0 Chip-exo, coverage	Other
304	UTP10_S0	UTP10_S0_coverage.bw	sum	100000	UTP10_S0 Chip-exo, coverage	Other
305	UTP15_S0	UTP15_S0_coverage.bw	sum	100000	UTP15_S0 Chip-exo, coverage	Other
306	UTP4_S0	UTP4_S0_coverage.bw	sum	100000	UTP4_S0 Chip-exo, coverage	Other
307	UTP5_S0	UTP5_S0_coverage.bw	sum	100000	UTP5_S0 Chip-exo, coverage	Other
308	UTP8_S0	UTP8_S0_coverage.bw	sum	100000	UTP8_S0 Chip-exo, coverage	Other
309	UTP9_S0	UTP9_S0_coverage.bw	sum	100000	UTP9_S0 Chip-exo, coverage	Other
310	VID21_S0	VID21_S0_coverage.bw	sum	100000	VID21_S0 Chip-exo, coverage	Other
311	VID21_S1	VID21_S1_coverage.bw	sum	100000	VID21_S1 Chip-exo, coverage	Other
312	VID22_S0	VID22_S0_coverage.bw	sum	100000	VID22_S0 Chip-exo, coverage	Other
313	VID27_S0	VID27_S0_coverage.bw	sum	100000	VID27_S0 Chip-exo, coverage	Other
314	VPS36_S0	VPS36_S0_coverage.bw	sum	100000	VPS36_S0 Chip-exo, coverage	Other
315	VPS71_S0	VPS71_S0_coverage.bw	sum	100000	VPS71_S0 Chip-exo, coverage	Other
316	VPS71_S1	VPS71_S1_coverage.bw	sum	100000	VPS71_S1 Chip-exo, coverage	Other
317	VPS72_S0	VPS72_S0_coverage.bw	sum	100000	VPS72_S0 Chip-exo, coverage	Other
318	VPS72_S1	VPS72_S1_coverage.bw	sum	100000	VPS72_S1 Chip-exo, coverage	Other
319	VPS75_S0	VPS75_S0_coverage.bw	sum	100000	VPS75_S0 Chip-exo, coverage	Other
320	RPB4_S0	RPB4_S0_coverage.bw	sum	100000	RPB4_S0 Chip-exo, coverage	Other
321	RPB4_S1	RPB4_S1_coverage.bw	sum	100000	RPB4_S1 Chip-exo, coverage	Other
322	RPB7_S0	RPB7_S0_coverage.bw	sum	100000	RPB7_S0 Chip-exo, coverage	Other
323	RPB7_S1	RPB7_S1_coverage.bw	sum	100000	RPB7_S1 Chip-exo, coverage	Other
324	RPB9_S0	RPB9_S0_coverage.bw	sum	100000	RPB9_S0 Chip-exo, coverage	Other
325	RPB9_S1	RPB9_S1_coverage.bw	sum	100000	RPB9_S1 Chip-exo, coverage	Other
326	RPC17_S0	RPC17_S0_coverage.bw	sum	100000	RPC17_S0 Chip-exo, coverage	Other
327	RPC17_S1	RPC17_S1_coverage.bw	sum	100000	RPC17_S1 Chip-exo, coverage	Other
328	RPC19_S0	RPC19_S0_coverage.bw	sum	100000	RPC19_S0 Chip-exo, coverage	Other
329	RPC19_S1	RPC19_S1_coverage.bw	sum	100000	RPC19_S1 Chip-exo, coverage	Other
330	RPC25_S0	RPC25_S0_coverage.bw	sum	100000	RPC25_S0 Chip-exo, coverage	Other
331	RPC25_S1	RPC25_S1_coverage.bw	sum	100000	RPC25_S1 Chip-exo, coverage	Other
332	RPC31_S0	RPC31_S0_coverage.bw	sum	100000	RPC31_S0 Chip-exo, coverage	Other
333	RPC34_S0	RPC34_S0_coverage.bw	sum	100000	RPC34_S0 Chip-exo, coverage	Other
334	RPC34_S1	RPC34_S1_coverage.bw	sum	100000	RPC34_S1 Chip-exo, coverage	Other
335	RPC37_S0	RPC37_S0_coverage.bw	sum	100000	RPC37_S0 Chip-exo, coverage	Other
336	RPC37_S1	RPC37_S1_coverage.bw	sum	100000	RPC37_S1 Chip-exo, coverage	Other
337	RPC40_S0	RPC40_S0_coverage.bw	sum	100000	RPC40_S0 Chip-exo, coverage	Other
338	RPC40_S1	RPC40_S1_coverage.bw	sum	100000	RPC40_S1 Chip-exo, coverage	Other
339	RPC53_S0	RPC53_S0_coverage.bw	sum	100000	RPC53_S0 Chip-exo, coverage	Other
340	RPC53_S1	RPC53_S1_coverage.bw	sum	100000	RPC53_S1 Chip-exo, coverage	Other
341	RPC82_S0	RPC82_S0_coverage.bw	sum	100000	RPC82_S0 Chip-exo, coverage	Other
342	RPD3_S0	RPD3_S0_coverage.bw	sum	100000	RPD3_S0 Chip-exo, coverage	Other
343	RPD3_S1	RPD3_S1_coverage.bw	sum	100000	RPD3_S1 Chip-exo, coverage	Other
344	RPH1_S0	RPH1_S0_coverage.bw	sum	100000	RPH1_S0 Chip-exo, coverage	Other
345	RPH1_S1	RPH1_S1_coverage.bw	sum	100000	RPH1_S1 Chip-exo, coverage	Other
346	RPN11_S0	RPN11_S0_coverage.bw	sum	100000	RPN11_S0 Chip-exo, coverage	Other
347	RPN14_S0	RPN14_S0_coverage.bw	sum	100000	RPN14_S0 Chip-exo, coverage	Other
348	RPN4_S0	RPN4_S0_coverage.bw	sum	100000	RPN4_S0 Chip-exo, coverage	Other
349	RPN4_S1	RPN4_S1_coverage.bw	sum	100000	RPN4_S1 Chip-exo, coverage	Other
350	RPO21_S0	RPO21_S0_coverage.bw	sum	100000	RPO21_S0 Chip-exo, coverage	Other
351	RPO21_S1	RPO21_S1_coverage.bw	sum	100000	RPO21_S1 Chip-exo, coverage	Other
352	RPO31_S0	RPO31_S0_coverage.bw	sum	100000	RPO31_S0 Chip-exo, coverage	Other
353	RPO31_S1	RPO31_S1_coverage.bw	sum	100000	RPO31_S1 Chip-exo, coverage	Other
354	RRN10_S0	RRN10_S0_coverage.bw	sum	100000	RRN10_S0 Chip-exo, coverage	Other
355	RRN10_S1	RRN10_S1_coverage.bw	sum	100000	RRN10_S1 Chip-exo, coverage	Other
356	RRN11_S0	RRN11_S0_coverage.bw	sum	100000	RRN11_S0 Chip-exo, coverage	Other
357	RRN5_S1	RRN5_S1_coverage.bw	sum	100000	RRN5_S1 Chip-exo, coverage	Other
358	RRN6_S0	RRN6_S0_coverage.bw	sum	100000	RRN6_S0 Chip-exo, coverage	Other
359	RRN6_S1	RRN6_S1_coverage.bw	sum	100000	RRN6_S1 Chip-exo, coverage	Other
360	RRN7_S0	RRN7_S0_coverage.bw	sum	100000	RRN7_S0 Chip-exo, coverage	Other
361	RRN9_S1	RRN9_S1_coverage.bw	sum	100000	RRN9_S1 Chip-exo, coverage	Other
362	RRP4_S0	RRP4_S0_coverage.bw	sum	100000	RRP4_S0 Chip-exo, coverage	Other
363	RRP42_S0	RRP42_S0_coverage.bw	sum	100000	RRP42_S0 Chip-exo, coverage	Other
364	RSC1_S0	RSC1_S0_coverage.bw	sum	100000	RSC1_S0 Chip-exo, coverage	Other
365	RSC1_HS6_S0	RSC1_HS6_S0_coverage.bw	sum	100000	RSC1_HS6_S0 Chip-exo, coverage	Other
366	RSC1_S1	RSC1_S1_coverage.bw	sum	100000	RSC1_S1 Chip-exo, coverage	Other
367	RSC1_HS6_S1	RSC1_HS6_S1_coverage.bw	sum	100000	RSC1_HS6_S1 Chip-exo, coverage	Other
368	RSC2_S0	RSC2_S0_coverage.bw	sum	100000	RSC2_S0 Chip-exo, coverage	Other
369	RSC3_S0	RSC3_S0_coverage.bw	sum	100000	RSC3_S0 Chip-exo, coverage	Other
370	RSC3_S1	RSC3_S1_coverage.bw	sum	100000	RSC3_S1 Chip-exo, coverage	Other
371	RSC3_HS6_S0	RSC3_HS6_S0_coverage.bw	sum	100000	RSC3_HS6_S0 Chip-exo, coverage	Other
372	RSC3_HS6_S1	RSC3_HS6_S1_coverage.bw	sum	100000	RSC3_HS6_S1 Chip-exo, coverage	Other
373	ACO1_S0	ACO1_S0_coverage.bw	sum	100000	ACO1_S0 Chip-exo, coverage	Other
374	ACS2_S0	ACS2_S0_coverage.bw	sum	100000	ACS2_S0 Chip-exo, coverage	Other
375	ACS2_S1	ACS2_S1_coverage.bw	sum	100000	ACS2_S1 Chip-exo, coverage	Other
376	ADA1_S0	ADA1_S0_coverage.bw	sum	100000	ADA1_S0 Chip-exo, coverage	Other
377	ADA2_S0	ADA2_S0_coverage.bw	sum	100000	ADA2_S0 Chip-exo, coverage	Other
378	ADA2_S1	ADA2_S1_coverage.bw	sum	100000	ADA2_S1 Chip-exo, coverage	Other
379	ADA2_S2	ADA2_S2_coverage.bw	sum	100000	ADA2_S2 Chip-exo, coverage	Other
380	ADE12_S0	ADE12_S0_coverage.bw	sum	100000	ADE12_S0 Chip-exo, coverage	Other
381	ADK1_S0	ADK1_S0_coverage.bw	sum	100000	ADK1_S0 Chip-exo, coverage	Other
382	ADO1_S0	ADO1_S0_coverage.bw	sum	100000	ADO1_S0 Chip-exo, coverage	Other
383	ADR1_S0	ADR1_S0_coverage.bw	sum	100000	ADR1_S0 Chip-exo, coverage	Other
384	AFT2_S0	AFT2_S0_coverage.bw	sum	100000	AFT2_S0 Chip-exo, coverage	Other
385	AFT2_S1	AFT2_S1_coverage.bw	sum	100000	AFT2_S1 Chip-exo, coverage	Other
386	AHC1_S0	AHC1_S0_coverage.bw	sum	100000	AHC1_S0 Chip-exo, coverage	Other
387	AHC2_S0	AHC2_S0_coverage.bw	sum	100000	AHC2_S0 Chip-exo, coverage	Other
388	AOR1_S0	AOR1_S0_coverage.bw	sum	100000	AOR1_S0 Chip-exo, coverage	Other
389	AOR1_S1	AOR1_S1_coverage.bw	sum	100000	AOR1_S1 Chip-exo, coverage	Other
390	APT1_S0	APT1_S0_coverage.bw	sum	100000	APT1_S0 Chip-exo, coverage	Other
391	ARG80_S0	ARG80_S0_coverage.bw	sum	100000	ARG80_S0 Chip-exo, coverage	Other
392	ARG81_S0	ARG81_S0_coverage.bw	sum	100000	ARG81_S0 Chip-exo, coverage	Other
393	ARO3_S0	ARO3_S0_coverage.bw	sum	100000	ARO3_S0 Chip-exo, coverage	Other
394	ARO4_S0	ARO4_S0_coverage.bw	sum	100000	ARO4_S0 Chip-exo, coverage	Other
395	ARO80_S0	ARO80_S0_coverage.bw	sum	100000	ARO80_S0 Chip-exo, coverage	Other
396	ARO80_S1	ARO80_S1_coverage.bw	sum	100000	ARO80_S1 Chip-exo, coverage	Other
397	ARO9_S0	ARO9_S0_coverage.bw	sum	100000	ARO9_S0 Chip-exo, coverage	Other
398	ARP4_S0	ARP4_S0_coverage.bw	sum	100000	ARP4_S0 Chip-exo, coverage	Other
399	ARP5_S0	ARP5_S0_coverage.bw	sum	100000	ARP5_S0 Chip-exo, coverage	Other
400	ARP6_S0	ARP6_S0_coverage.bw	sum	100000	ARP6_S0 Chip-exo, coverage	Other
401	ARP6_S1	ARP6_S1_coverage.bw	sum	100000	ARP6_S1 Chip-exo, coverage	Other
402	ARP7_S0	ARP7_S0_coverage.bw	sum	100000	ARP7_S0 Chip-exo, coverage	Other
403	ARP7_S1	ARP7_S1_coverage.bw	sum	100000	ARP7_S1 Chip-exo, coverage	Other
404	ARP8_S0	ARP8_S0_coverage.bw	sum	100000	ARP8_S0 Chip-exo, coverage	Other
405	ARP9_S0	ARP9_S0_coverage.bw	sum	100000	ARP9_S0 Chip-exo, coverage	Other
406	ARR1_S0	ARR1_S0_coverage.bw	sum	100000	ARR1_S0 Chip-exo, coverage	Other
407	ARX1_S0	ARX1_S0_coverage.bw	sum	100000	ARX1_S0 Chip-exo, coverage	Other
408	ASF1_S0	ASF1_S0_coverage.bw	sum	100000	ASF1_S0 Chip-exo, coverage	Other
409	ASF2_S0	ASF2_S0_coverage.bw	sum	100000	ASF2_S0 Chip-exo, coverage	Other
410	ASF2_S1	ASF2_S1_coverage.bw	sum	100000	ASF2_S1 Chip-exo, coverage	Other
411	ASG1_S0	ASG1_S0_coverage.bw	sum	100000	ASG1_S0 Chip-exo, coverage	Other
412	ASG1_S1	ASG1_S1_coverage.bw	sum	100000	ASG1_S1 Chip-exo, coverage	Other
413	ASK10_S0	ASK10_S0_coverage.bw	sum	100000	ASK10_S0 Chip-exo, coverage	Other
414	AZF1_S0	AZF1_S0_coverage.bw	sum	100000	AZF1_S0 Chip-exo, coverage	Other
415	AZF1_S1	AZF1_S1_coverage.bw	sum	100000	AZF1_S1 Chip-exo, coverage	Other
416	BAS1_S1	BAS1_S1_coverage.bw	sum	100000	BAS1_S1 Chip-exo, coverage	Other
417	BAT2_S0	BAT2_S0_coverage.bw	sum	100000	BAT2_S0 Chip-exo, coverage	Other
418	BCY1_S0	BCY1_S0_coverage.bw	sum	100000	BCY1_S0 Chip-exo, coverage	Other
419	BCY1_S1	BCY1_S1_coverage.bw	sum	100000	BCY1_S1 Chip-exo, coverage	Other
420	BDF1_S0	BDF1_S0_coverage.bw	sum	100000	BDF1_S0 Chip-exo, coverage	Other
421	BDF1_S1	BDF1_S1_coverage.bw	sum	100000	BDF1_S1 Chip-exo, coverage	Other
422	BDF2_S0	BDF2_S0_coverage.bw	sum	100000	BDF2_S0 Chip-exo, coverage	Other
423	RSC30_S0	RSC30_S0_coverage.bw	sum	100000	RSC30_S0 Chip-exo, coverage	Other
424	RSC4_S0	RSC4_S0_coverage.bw	sum	100000	RSC4_S0 Chip-exo, coverage	Other
425	RSC58_S0	RSC58_S0_coverage.bw	sum	100000	RSC58_S0 Chip-exo, coverage	Other
426	RSC58_S1	RSC58_S1_coverage.bw	sum	100000	RSC58_S1 Chip-exo, coverage	Other
427	RSC58_HS6_S0	RSC58_HS6_S0_coverage.bw	sum	100000	RSC58_HS6_S0 Chip-exo, coverage	Other
428	RSC6_S0	RSC6_S0_coverage.bw	sum	100000	RSC6_S0 Chip-exo, coverage	Other
429	RSC6_S1	RSC6_S1_coverage.bw	sum	100000	RSC6_S1 Chip-exo, coverage	Other
430	RSC6_HS6_S0	RSC6_HS6_S0_coverage.bw	sum	100000	RSC6_HS6_S0 Chip-exo, coverage	Other
431	RSC8_S0	RSC8_S0_coverage.bw	sum	100000	RSC8_S0 Chip-exo, coverage	Other
432	RSC8_S1	RSC8_S1_coverage.bw	sum	100000	RSC8_S1 Chip-exo, coverage	Other
433	RSC9_S0	RSC9_S0_coverage.bw	sum	100000	RSC9_S0 Chip-exo, coverage	Other
434	RSC9_S1	RSC9_S1_coverage.bw	sum	100000	RSC9_S1 Chip-exo, coverage	Other
435	RSC9_HS6_S0	RSC9_HS6_S0_coverage.bw	sum	100000	RSC9_HS6_S0 Chip-exo, coverage	Other
436	RSC9_HS6_S1	RSC9_HS6_S1_coverage.bw	sum	100000	RSC9_HS6_S1 Chip-exo, coverage	Other
437	RSP5_S0	RSP5_S0_coverage.bw	sum	100000	RSP5_S0 Chip-exo, coverage	Other
438	RTF1_S0	RTF1_S0_coverage.bw	sum	100000	RTF1_S0 Chip-exo, coverage	Other
439	RTG1_S0	RTG1_S0_coverage.bw	sum	100000	RTG1_S0 Chip-exo, coverage	Other
440	RTG2_S0	RTG2_S0_coverage.bw	sum	100000	RTG2_S0 Chip-exo, coverage	Other
441	RTG3_S1	RTG3_S1_coverage.bw	sum	100000	RTG3_S1 Chip-exo, coverage	Other
442	RTR1_S0	RTR1_S0_coverage.bw	sum	100000	RTR1_S0 Chip-exo, coverage	Other
443	RTS2_S0	RTS2_S0_coverage.bw	sum	100000	RTS2_S0 Chip-exo, coverage	Other
444	RTS2_S1	RTS2_S1_coverage.bw	sum	100000	RTS2_S1 Chip-exo, coverage	Other
445	RTT102_S0	RTT102_S0_coverage.bw	sum	100000	RTT102_S0 Chip-exo, coverage	Other
446	RTT102_S1	RTT102_S1_coverage.bw	sum	100000	RTT102_S1 Chip-exo, coverage	Other
447	RTT103_S0	RTT103_S0_coverage.bw	sum	100000	RTT103_S0 Chip-exo, coverage	Other
448	RTT103_S1	RTT103_S1_coverage.bw	sum	100000	RTT103_S1 Chip-exo, coverage	Other
449	RTT106_S0	RTT106_S0_coverage.bw	sum	100000	RTT106_S0 Chip-exo, coverage	Other
450	RTT109_S0	RTT109_S0_coverage.bw	sum	100000	RTT109_S0 Chip-exo, coverage	Other
451	RVB1_S0	RVB1_S0_coverage.bw	sum	100000	RVB1_S0 Chip-exo, coverage	Other
452	RVB1_S1	RVB1_S1_coverage.bw	sum	100000	RVB1_S1 Chip-exo, coverage	Other
453	RVB2_S0	RVB2_S0_coverage.bw	sum	100000	RVB2_S0 Chip-exo, coverage	Other
454	RXT1_S0	RXT1_S0_coverage.bw	sum	100000	RXT1_S0 Chip-exo, coverage	Other
455	RXT1_S1	RXT1_S1_coverage.bw	sum	100000	RXT1_S1 Chip-exo, coverage	Other
456	RXT2_S0	RXT2_S0_coverage.bw	sum	100000	RXT2_S0 Chip-exo, coverage	Other
457	RXT2_S1	RXT2_S1_coverage.bw	sum	100000	RXT2_S1 Chip-exo, coverage	Other
458	RXT3_S0	RXT3_S0_coverage.bw	sum	100000	RXT3_S0 Chip-exo, coverage	Other
459	RXT3_S1	RXT3_S1_coverage.bw	sum	100000	RXT3_S1 Chip-exo, coverage	Other
460	SAM4_S0	SAM4_S0_coverage.bw	sum	100000	SAM4_S0 Chip-exo, coverage	Other
461	SAP30_S0	SAP30_S0_coverage.bw	sum	100000	SAP30_S0 Chip-exo, coverage	Other
462	SAP30_S1	SAP30_S1_coverage.bw	sum	100000	SAP30_S1 Chip-exo, coverage	Other
463	SAS2_S0	SAS2_S0_coverage.bw	sum	100000	SAS2_S0 Chip-exo, coverage	Other
464	SAS3_S0	SAS3_S0_coverage.bw	sum	100000	SAS3_S0 Chip-exo, coverage	Other
465	SAS4_S0	SAS4_S0_coverage.bw	sum	100000	SAS4_S0 Chip-exo, coverage	Other
466	SAS5_S0	SAS5_S0_coverage.bw	sum	100000	SAS5_S0 Chip-exo, coverage	Other
467	SCC2_S0	SCC2_S0_coverage.bw	sum	100000	SCC2_S0 Chip-exo, coverage	Other
468	SCC2_S1	SCC2_S1_coverage.bw	sum	100000	SCC2_S1 Chip-exo, coverage	Other
469	SCC4_S0	SCC4_S0_coverage.bw	sum	100000	SCC4_S0 Chip-exo, coverage	Other
470	SCH9_S0	SCH9_S0_coverage.bw	sum	100000	SCH9_S0 Chip-exo, coverage	Other
471	SDA1_S0	SDA1_S0_coverage.bw	sum	100000	SDA1_S0 Chip-exo, coverage	Other
472	SDC1_S0	SDC1_S0_coverage.bw	sum	100000	SDC1_S0 Chip-exo, coverage	Other
473	SDC1_S1	SDC1_S1_coverage.bw	sum	100000	SDC1_S1 Chip-exo, coverage	Other
474	SDS3_S0	SDS3_S0_coverage.bw	sum	100000	SDS3_S0 Chip-exo, coverage	Other
475	SEN1_S0	SEN1_S0_coverage.bw	sum	100000	SEN1_S0 Chip-exo, coverage	Other
476	SEN1_S1	SEN1_S1_coverage.bw	sum	100000	SEN1_S1 Chip-exo, coverage	Other
477	SER2_S0	SER2_S0_coverage.bw	sum	100000	SER2_S0 Chip-exo, coverage	Other
478	DAT1_S1	DAT1_S1_coverage.bw	sum	100000	DAT1_S1 Chip-exo, coverage	Other
479	DBF4_S0	DBF4_S0_coverage.bw	sum	100000	DBF4_S0 Chip-exo, coverage	Other
480	DBF4_S1	DBF4_S1_coverage.bw	sum	100000	DBF4_S1 Chip-exo, coverage	Other
481	DBP2_S0	DBP2_S0_coverage.bw	sum	100000	DBP2_S0 Chip-exo, coverage	Other
482	DBP2_S1	DBP2_S1_coverage.bw	sum	100000	DBP2_S1 Chip-exo, coverage	Other
483	DBP3_S0	DBP3_S0_coverage.bw	sum	100000	DBP3_S0 Chip-exo, coverage	Other
484	DCC1_S0	DCC1_S0_coverage.bw	sum	100000	DCC1_S0 Chip-exo, coverage	Other
485	DCP1_S0	DCP1_S0_coverage.bw	sum	100000	DCP1_S0 Chip-exo, coverage	Other
486	DCP2_S0	DCP2_S0_coverage.bw	sum	100000	DCP2_S0 Chip-exo, coverage	Other
487	DDP1_S0	DDP1_S0_coverage.bw	sum	100000	DDP1_S0 Chip-exo, coverage	Other
488	DEP1_S0	DEP1_S0_coverage.bw	sum	100000	DEP1_S0 Chip-exo, coverage	Other
489	DHH1_S0	DHH1_S0_coverage.bw	sum	100000	DHH1_S0 Chip-exo, coverage	Other
490	DIG1_S0	DIG1_S0_coverage.bw	sum	100000	DIG1_S0 Chip-exo, coverage	Other
491	DIG1_S1	DIG1_S1_coverage.bw	sum	100000	DIG1_S1 Chip-exo, coverage	Other
492	DOA1_S0	DOA1_S0_coverage.bw	sum	100000	DOA1_S0 Chip-exo, coverage	Other
493	DOT1_S0	DOT1_S0_coverage.bw	sum	100000	DOT1_S0 Chip-exo, coverage	Other
494	DOT5_S0	DOT5_S0_coverage.bw	sum	100000	DOT5_S0 Chip-exo, coverage	Other
495	DOT6_S0	DOT6_S0_coverage.bw	sum	100000	DOT6_S0 Chip-exo, coverage	Other
496	DST1_S0	DST1_S0_coverage.bw	sum	100000	DST1_S0 Chip-exo, coverage	Other
497	DST1_S1	DST1_S1_coverage.bw	sum	100000	DST1_S1 Chip-exo, coverage	Other
498	DUS1_S0	DUS1_S0_coverage.bw	sum	100000	DUS1_S0 Chip-exo, coverage	Other
499	EAF3_S0	EAF3_S0_coverage.bw	sum	100000	EAF3_S0 Chip-exo, coverage	Other
500	EAF5_S0	EAF5_S0_coverage.bw	sum	100000	EAF5_S0 Chip-exo, coverage	Other
501	EAF5_S1	EAF5_S1_coverage.bw	sum	100000	EAF5_S1 Chip-exo, coverage	Other
502	EAF6_S0	EAF6_S0_coverage.bw	sum	100000	EAF6_S0 Chip-exo, coverage	Other
503	EAF6_S1	EAF6_S1_coverage.bw	sum	100000	EAF6_S1 Chip-exo, coverage	Other
504	EAF7_S0	EAF7_S0_coverage.bw	sum	100000	EAF7_S0 Chip-exo, coverage	Other
505	ECM15_S0	ECM15_S0_coverage.bw	sum	100000	ECM15_S0 Chip-exo, coverage	Other
506	ECM22_S0	ECM22_S0_coverage.bw	sum	100000	ECM22_S0 Chip-exo, coverage	Other
507	ECM22_S1	ECM22_S1_coverage.bw	sum	100000	ECM22_S1 Chip-exo, coverage	Other
508	ECM5_S1	ECM5_S1_coverage.bw	sum	100000	ECM5_S1 Chip-exo, coverage	Other
509	EDC3_S0	EDC3_S0_coverage.bw	sum	100000	EDC3_S0 Chip-exo, coverage	Other
510	EDS1_S0	EDS1_S0_coverage.bw	sum	100000	EDS1_S0 Chip-exo, coverage	Other
511	ELA1_S0	ELA1_S0_coverage.bw	sum	100000	ELA1_S0 Chip-exo, coverage	Other
512	ELC1_S0	ELC1_S0_coverage.bw	sum	100000	ELC1_S0 Chip-exo, coverage	Other
513	ELF1_S0	ELF1_S0_coverage.bw	sum	100000	ELF1_S0 Chip-exo, coverage	Other
514	ELF1_S1	ELF1_S1_coverage.bw	sum	100000	ELF1_S1 Chip-exo, coverage	Other
515	ELP2_S0	ELP2_S0_coverage.bw	sum	100000	ELP2_S0 Chip-exo, coverage	Other
516	ELP3_S0	ELP3_S0_coverage.bw	sum	100000	ELP3_S0 Chip-exo, coverage	Other
517	ELP4_S0	ELP4_S0_coverage.bw	sum	100000	ELP4_S0 Chip-exo, coverage	Other
518	ELP6_S0	ELP6_S0_coverage.bw	sum	100000	ELP6_S0 Chip-exo, coverage	Other
519	EMI2_S0	EMI2_S0_coverage.bw	sum	100000	EMI2_S0 Chip-exo, coverage	Other
520	ERG8_S0	ERG8_S0_coverage.bw	sum	100000	ERG8_S0 Chip-exo, coverage	Other
521	ESA1_S0	ESA1_S0_coverage.bw	sum	100000	ESA1_S0 Chip-exo, coverage	Other
